Customer,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,policy_type_id,policy_lvl_id,state_id
AH65907,2859.40857,No,Basic,Bachelor,1/14/11,Employed,F,51790,Suburban,Married,71,12,43,0,1,Offer2,Agent,340.8,Four-Door Car,Large,2,2,4
VG57728,2692.057629,No,Basic,High School or Below,1/8/11,Employed,M,92593,Rural,Single,68,4,53,0,1,Offer1,Agent,8.44322,Four-Door Car,Medsize,1,1,4
AF81450,11431.73089,No,Basic,High School or Below,1/26/11,Disabled,M,28657,Suburban,Married,100,4,55,0,2,Offer1,Branch,588.742251,SUV,Small,2,2,4
YI28422,7635.883324,No,Extended,High School or Below,1/7/11,Employed,M,30262,Suburban,Married,98,0,96,1,9,Offer2,Agent,499.22561,Four-Door Car,Large,2,2,5
GR26937,9805.829614,No,Extended,Master,2/1/11,Employed,F,47197,Rural,Married,81,19,91,0,2,Offer2,Agent,76.112618,Four-Door Car,Medsize,1,3,5
BR99015,6803.615629,No,Extended,Bachelor,2/26/11,Unemployed,F,0,Suburban,Single,94,25,20,0,6,Offer2,Call Center,451.2,Four-Door Car,Small,2,2,4
PB11270,7107.655397,No,Basic,Bachelor,2/24/11,Unemployed,F,0,Suburban,Married,61,2,15,0,2,Offer1,Agent,541.561209,Four-Door Car,Medsize,2,7,5
PZ89632,4735.184474,No,Extended,High School or Below,1/25/11,Unemployed,F,0,Suburban,Single,134,22,68,0,1,Offer3,Agent,964.8,SUV,Medsize,2,2,5
LV62981,6874.326693,No,Extended,College,1/4/11,Employed,M,22093,Suburban,Divorced,87,15,8,0,9,Offer4,Branch,616.749885,Two-Door Car,Medsize,1,1,2
AS97690,2411.256575,No,Basic,College,2/23/11,Employed,M,54483,Suburban,Married,61,6,57,0,1,Offer3,Call Center,292.8,Two-Door Car,Medsize,2,4,2
SG32258,2416.542359,No,Basic,College,2/6/11,Medical Leave,F,18944,Rural,Married,63,20,64,0,1,Offer4,Call Center,125.274351,Four-Door Car,Medsize,2,2,2
MY80583,23981.54344,No,Basic,Bachelor,1/5/11,Employed,F,84365,Suburban,Married,66,14,42,0,2,Offer2,Branch,316.8,Four-Door Car,Small,2,2,5
WS57286,4692.165155,No,Basic,College,2/13/11,Unemployed,M,0,Rural,Married,64,20,13,0,4,Offer2,Agent,137.169296,Four-Door Car,Medsize,2,2,2
MF53477,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Offer1,Agent,694.598288,SUV,Medsize,1,6,4
DQ28641,2665.222511,No,Basic,High School or Below,1/9/11,Medical Leave,M,14315,Suburban,Married,71,33,16,0,1,Offer2,Branch,511.2,Four-Door Car,Medsize,2,4,3
EX46492,7666.520438,No,Extended,Master,1/12/11,Employed,F,87864,Urban,Married,94,19,42,0,8,Offer2,Agent,421.456547,Two-Door Car,Medsize,2,2,2
VW20823,16675.89616,No,Extended,High School or Below,1/27/11,Employed,M,57844,Suburban,Married,85,16,31,1,2,Offer3,Branch,408.0,Four-Door Car,Small,2,2,4
LH26563,4550.856045,No,Premium,High School or Below,2/8/11,Disabled,F,17913,Suburban,Married,116,0,39,0,1,Offer3,Web,556.8,Four-Door Car,Small,2,2,5
FR56877,11763.93565,No,Extended,High School or Below,2/3/11,Employed,F,28806,Suburban,Married,99,35,75,0,2,Offer2,Call Center,475.2,Four-Door Car,Medsize,3,9,2
ZY99878,13742.53724,No,Premium,High School or Below,1/3/11,Employed,M,90343,Urban,Single,175,11,68,0,3,Offer1,Branch,833.072722,SUV,Medsize,2,7,4
CS15289,16138.41628,No,Basic,Master,2/5/11,Employed,F,79041,Rural,Married,199,14,48,0,3,Offer2,Branch,419.26062,Luxury SUV,Small,2,2,5
VM84548,8819.018934,Yes,Basic,High School or Below,1/10/11,Employed,M,99845,Suburban,Married,110,23,25,1,8,Offer2,Branch,528.0,SUV,Medsize,2,7,1
IA96447,6673.737677,No,Premium,College,1/15/11,Employed,M,85019,Suburban,Married,167,26,92,0,1,Offer2,Agent,801.6,Sports Car,Medsize,2,2,4
PT32230,7782.126848,No,Basic,High School or Below,2/14/11,Employed,F,70059,Rural,Married,194,1,97,0,1,Offer2,Agent,253.740993,Luxury SUV,Medsize,2,2,4
NK73719,19393.21145,No,Premium,College,1/28/11,Employed,F,70503,Rural,Divorced,164,11,11,1,2,Offer1,Agent,41.05291,SUV,Medsize,1,1,4
OH15771,3974.13815,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Suburban,Single,117,9,78,0,1,Offer2,Agent,561.6,SUV,Medsize,2,2,4
XP61034,4105.580991,No,Basic,Bachelor,2/26/11,Employed,M,39492,Suburban,Married,105,20,81,0,1,Offer2,Agent,756.0,SUV,Medsize,2,2,5
ZN34245,2308.472055,No,Basic,College,2/23/11,Unemployed,M,0,Suburban,Single,68,9,34,0,1,Offer2,Web,489.6,Four-Door Car,Medsize,1,1,2
FX55923,5372.914477,No,Basic,Bachelor,2/22/11,Employed,M,50405,Rural,Divorced,70,6,21,1,9,Offer3,Call Center,7.069583,Four-Door Car,Medsize,2,7,2
ZZ83340,5508.315536,No,Basic,Doctor,2/4/11,Employed,F,96021,Urban,Married,68,5,30,0,5,Offer3,Branch,315.004602,Two-Door Car,Medsize,2,4,5
HA99340,2398.333185,No,Basic,High School or Below,2/24/11,Unemployed,M,0,Suburban,Married,65,26,97,0,1,Offer1,Agent,422.947888,Two-Door Car,Medsize,2,2,5
LE43061,3728.83013,No,Premium,High School or Below,2/20/11,Unemployed,M,0,Suburban,Single,105,13,22,0,1,Offer1,Web,756.0,Four-Door Car,Medsize,2,2,4
UF77413,2758.498582,No,Basic,College,2/27/11,Employed,M,65794,Urban,Married,69,10,14,1,1,Offer1,Branch,277.27294,Four-Door Car,Medsize,2,4,5
UY45293,3703.930261,No,Extended,Bachelor,2/5/11,Employed,M,21975,Suburban,Divorced,95,28,63,0,1,Offer4,Agent,456.0,Four-Door Car,Large,1,6,5
TH84309,9372.843639,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Married,126,19,17,0,4,Offer3,Branch,604.8,SUV,Medsize,2,2,4
PZ94551,4991.584471,No,Extended,Bachelor,2/10/11,Employed,F,56649,Suburban,Married,125,12,8,0,1,Offer1,Branch,780.090361,SUV,Large,3,5,5
FY40655,39400.1854,No,Premium,Master,1/20/11,Unemployed,M,0,Suburban,Single,181,22,96,0,2,Offer1,Call Center,868.8,SUV,Medsize,2,2,1
HS85465,2759.978287,Yes,Basic,Bachelor,1/3/11,Employed,M,92296,Suburban,Married,69,4,65,0,1,Offer2,Agent,331.2,Two-Door Car,Medsize,1,6,4
SI78985,7993.003997,No,Premium,Bachelor,1/3/11,Employed,F,39448,Rural,Married,103,10,14,3,5,Offer3,Web,66.020788,Four-Door Car,Medsize,2,4,5
KF50730,5235.573528,No,Extended,Bachelor,2/21/11,Employed,F,71794,Urban,Married,131,19,48,0,1,Offer2,Web,457.471225,SUV,Medsize,2,2,4
JO13576,2633.011837,No,Basic,High School or Below,1/1/11,Retired,F,21861,Suburban,Married,69,3,11,0,1,Offer2,Agent,348.278032,Four-Door Car,Medsize,2,2,4
HJ79774,2764.802284,No,Basic,College,2/19/11,Employed,F,31591,Urban,Married,72,17,65,4,1,Offer3,Branch,240.241499,Four-Door Car,Medsize,1,6,5
KI18648,8084.846371,No,Basic,Bachelor,1/25/11,Employed,F,60662,Suburban,Divorced,68,10,38,0,2,Offer2,Web,326.4,Two-Door Car,Medsize,3,8,2
EL99335,2685.177658,No,Basic,College,1/29/11,Retired,F,20608,Suburban,Divorced,73,10,24,0,1,Offer3,Branch,350.4,Four-Door Car,Small,2,7,4
LE84979,12208.12004,No,Basic,Master,2/27/11,Employed,F,21331,Urban,Divorced,103,18,84,0,2,Offer1,Agent,419.062661,SUV,Large,2,2,4
CE12380,20090.43865,No,Basic,College,1/11/11,Unemployed,F,0,Urban,Single,66,16,19,1,2,Offer1,Agent,252.149798,Four-Door Car,Medsize,1,1,2
IB80924,32864.4046,No,Basic,High School or Below,2/10/11,Employed,F,90783,Urban,Divorced,104,0,38,2,2,Offer1,Agent,285.745227,SUV,Small,2,2,1
JF83834,2491.317024,Yes,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Offer1,Agent,67.530904,Four-Door Car,Large,1,6,5
YN10988,6314.596813,No,Extended,High School or Below,1/2/11,Unemployed,M,0,Suburban,Married,87,15,46,0,6,Offer2,Web,417.6,Four-Door Car,Medsize,2,7,4
YX15941,16229.64891,No,Extended,College,2/12/11,Employed,M,26030,Suburban,Married,139,25,29,1,2,Offer2,Call Center,667.2,Sports Car,Medsize,1,1,5
ZB50601,5161.789881,No,Basic,College,2/10/11,Unemployed,M,0,Suburban,Married,70,6,24,0,6,Offer1,Web,469.491537,Four-Door Car,Medsize,2,2,3
HP50399,3982.266087,No,Basic,Bachelor,1/5/11,Unemployed,M,0,Suburban,Divorced,113,14,77,0,1,Offer3,Branch,542.4,SUV,Medsize,2,2,3
GC17585,13473.18567,No,Basic,Bachelor,2/16/11,Employed,M,25302,Suburban,Married,70,13,16,1,2,Offer2,Branch,336.0,Four-Door Car,Medsize,2,4,2
FG46258,6921.973993,No,Extended,College,2/4/11,Medical Leave,F,16483,Urban,Married,90,14,68,0,9,Offer3,Web,320.519977,Two-Door Car,Medsize,1,3,1
DO41287,8276.44416,No,Extended,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,82,29,92,0,2,Offer3,Branch,590.4,Four-Door Car,Medsize,2,7,5
GT54462,14349.85991,No,Premium,Bachelor,2/5/11,Employed,M,73222,Urban,Married,180,24,43,0,3,Offer1,Call Center,821.51673,SUV,Large,2,4,2
BT76268,5878.199296,No,Basic,College,1/15/11,Employed,F,22061,Suburban,Married,74,25,25,0,8,Offer2,Branch,355.2,Four-Door Car,Medsize,2,7,4
QM38267,2666.05454,No,Basic,High School or Below,1/21/11,Employed,F,86321,Suburban,Married,66,7,25,0,1,Offer3,Call Center,316.8,Four-Door Car,Medsize,2,4,2
LP82042,5345.680998,No,Basic,Bachelor,2/16/11,Employed,M,54668,Suburban,Married,68,3,41,1,6,Offer1,Call Center,326.4,Four-Door Car,Medsize,2,2,5
EF52978,4777.121596,No,Basic,High School or Below,1/21/11,Unemployed,F,0,Suburban,Married,62,15,80,0,3,Offer1,Agent,297.6,Four-Door Car,Medsize,2,2,2
GH54524,16973.74021,No,Premium,High School or Below,2/7/11,Employed,M,69497,Rural,Married,142,30,31,0,2,Offer4,Agent,92.286763,SUV,Medsize,2,2,4
DP26592,2518.112127,No,Basic,High School or Below,1/8/11,Employed,M,86617,Urban,Single,63,9,10,0,1,Offer3,Agent,188.325603,Four-Door Car,Medsize,2,2,5
UP29839,19160.98994,Yes,Extended,Master,2/20/11,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Offer2,Agent,1294.700423,Luxury SUV,Medsize,2,4,3
SS48498,6273.173441,No,Extended,College,1/5/11,Employed,F,20836,Rural,Married,79,25,2,0,9,Offer1,Branch,193.57032,Four-Door Car,Medsize,1,1,1
OB55054,3964.81296,No,Extended,Bachelor,1/30/11,Employed,M,88410,Suburban,Single,99,30,31,0,1,Offer4,Call Center,475.2,Four-Door Car,Medsize,1,3,5
NP91656,4911.773088,No,Basic,Bachelor,1/9/11,Unemployed,F,0,Suburban,Single,69,26,33,0,9,Offer4,Agent,496.8,Four-Door Car,Medsize,2,7,4
SH74080,7805.31287,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Offer1,Agent,508.8,SUV,Small,2,7,5
KN25556,7200.664877,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Offer2,Agent,316.8,Four-Door Car,Medsize,2,4,2
RB38792,5389.499465,Yes,Extended,College,1/7/11,Employed,M,66429,Rural,Married,136,35,93,0,1,Offer2,Agent,57.712985,Sports Car,Medsize,2,2,5
QR72180,3241.314176,No,Extended,Doctor,1/20/11,Employed,F,66889,Urban,Married,80,6,16,0,1,Offer2,Call Center,294.319428,Four-Door Car,Small,2,4,4
TW64385,5528.212807,Yes,Basic,Bachelor,1/19/11,Employed,M,36088,Suburban,Single,72,16,31,0,9,Offer1,Agent,345.6,Four-Door Car,Medsize,1,1,4
UO86707,7173.909404,No,Basic,Bachelor,2/15/11,Employed,M,75217,Rural,Single,61,12,47,1,2,Offer3,Branch,147.080303,Four-Door Car,Medsize,2,2,1
GF94951,7076.653181,No,Basic,Bachelor,2/20/11,Unemployed,M,0,Suburban,Single,68,8,9,0,2,Offer1,Branch,489.6,Two-Door Car,Large,1,3,2
NF53775,3700.385003,No,Extended,College,2/17/11,Retired,F,17557,Suburban,Married,96,6,5,0,1,Offer4,Web,666.724937,Four-Door Car,Medsize,2,7,4
YB58778,5328.835851,No,Basic,College,1/30/11,Employed,F,81064,Rural,Single,70,20,4,4,3,Offer1,Agent,42.238585,Two-Door Car,Large,2,2,4
PH77560,4838.877084,No,Basic,High School or Below,2/12/11,Unemployed,F,0,Suburban,Single,66,2,45,0,5,Offer2,Branch,700.331425,Four-Door Car,Small,2,2,3
WA84789,10700.4952,No,Extended,Bachelor,2/24/11,Employed,F,75313,Suburban,Married,89,16,64,1,2,Offer1,Web,527.139074,Four-Door Car,Medsize,2,4,1
BI34376,7879.928952,No,Extended,Doctor,1/10/11,Employed,F,45703,Suburban,Married,98,17,36,0,9,Offer4,Agent,470.4,Two-Door Car,Small,2,4,4
UQ63396,7869.432384,No,Basic,Bachelor,2/17/11,Employed,F,40036,Rural,Married,65,2,85,0,2,Offer1,Agent,48.828732,Four-Door Car,Medsize,2,2,4
BR23201,2586.807171,No,Basic,Bachelor,2/25/11,Unemployed,M,0,Urban,Married,71,23,84,0,1,Offer2,Branch,191.640085,Four-Door Car,Medsize,2,2,4
VH45094,7286.789075,No,Basic,High School or Below,2/13/11,Employed,M,65870,Urban,Married,61,21,40,1,2,Offer2,Branch,202.847644,Four-Door Car,Large,2,7,2
KD47243,11797.99211,No,Basic,Bachelor,2/21/11,Employed,F,91469,Urban,Single,100,11,89,2,2,Offer1,Agent,418.864555,SUV,Small,2,4,4
MY13737,9386.753031,No,Basic,High School or Below,2/11/11,Employed,M,42090,Rural,Married,119,0,61,0,3,Offer1,Branch,203.352239,SUV,Medsize,1,1,4
OR48881,6308.922374,No,Extended,Doctor,2/5/11,Employed,F,21368,Rural,Married,79,7,2,0,6,Offer2,Call Center,4.61262,Four-Door Car,Medsize,1,1,5
OU62604,17484.53438,No,Basic,Bachelor,1/16/11,Employed,F,78362,Suburban,Divorced,73,16,66,0,2,Offer1,Agent,525.6,Four-Door Car,Small,2,2,1
LW77178,15428.01044,No,Extended,Bachelor,2/9/11,Employed,F,33879,Suburban,Married,98,16,82,0,2,Offer1,Branch,470.4,Two-Door Car,Small,1,1,5
BQ12347,5630.793,No,Basic,High School or Below,1/24/11,Employed,M,72874,Suburban,Married,70,26,31,0,6,Offer3,Branch,336.0,Four-Door Car,Small,3,9,2
FF61670,18131.18874,No,Extended,High School or Below,1/28/11,Unemployed,M,0,Suburban,Single,82,29,23,1,2,Offer3,Call Center,393.6,Four-Door Car,Large,2,7,4
PM61374,8087.219475,No,Premium,Bachelor,2/6/11,Unemployed,F,0,Suburban,Married,110,9,23,0,6,Offer1,Web,550.825934,Two-Door Car,Medsize,2,4,4
BW25236,18453.57629,No,Basic,College,1/13/11,Employed,M,72215,Urban,Married,66,22,23,0,2,Offer2,Web,247.911872,Four-Door Car,Medsize,2,2,2
XO22038,5217.513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6,4,0,7,Offer2,Web,261.930545,Two-Door Car,Medsize,1,3,4
QG51953,4835.783179,No,Basic,College,1/29/11,Employed,M,36655,Suburban,Married,61,15,81,0,9,Offer1,Web,295.223164,Four-Door Car,Small,2,2,5
SZ56338,5597.12496,Yes,Extended,High School or Below,1/27/11,Employed,F,37995,Suburban,Married,139,16,50,0,1,Offer1,Branch,667.2,SUV,Medsize,2,2,5
PX60116,8920.463999,No,Premium,High School or Below,1/21/11,Employed,F,40867,Suburban,Married,112,21,98,0,7,Offer1,Branch,537.6,Two-Door Car,Large,1,1,4
BW46202,5995.411008,No,Extended,Bachelor,1/23/11,Medical Leave,F,28804,Rural,Married,78,6,84,0,3,Offer1,Web,76.025368,Two-Door Car,Large,2,2,5
GW14109,38496.94701,No,Extended,High School or Below,2/2/11,Employed,F,48409,Urban,Single,124,13,60,0,2,Offer1,Agent,345.211703,SUV,Medsize,3,9,4
GP42026,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17,41,1,9,Offer1,Web,561.6,Sports Car,Medsize,2,2,4
HR42454,13372.02426,No,Premium,High School or Below,2/25/11,Employed,F,88706,Suburban,Married,110,14,72,1,2,Offer3,Branch,528.0,Two-Door Car,Small,1,1,1
TL43709,8972.140307,No,Basic,Bachelor,1/27/11,Employed,M,89689,Rural,Divorced,74,14,4,0,2,Offer1,Branch,136.829537,Four-Door Car,Large,2,2,1
OL36978,5405.518391,No,Basic,High School or Below,2/24/11,Employed,F,67241,Rural,Married,68,22,6,1,9,Offer2,Call Center,5.674809,Two-Door Car,Medsize,2,2,4
KT40899,9352.478998,No,Extended,High School or Below,1/10/11,Employed,M,75436,Rural,Married,78,10,20,0,2,Offer2,Agent,9.747443,Four-Door Car,Medsize,2,7,4
WE60408,4339.871053,No,Basic,College,1/2/11,Employed,F,91761,Suburban,Married,109,33,20,2,1,Offer3,Branch,779.052276,SUV,Medsize,2,4,2
LG64797,17723.76398,No,Extended,College,2/18/11,Employed,F,25771,Suburban,Married,222,21,58,0,4,Offer1,Branch,1253.984948,Luxury SUV,Medsize,2,4,4
MD87746,7507.455372,Yes,Basic,College,2/6/11,Employed,M,60920,Urban,Single,64,10,61,0,2,Offer2,Agent,231.201886,Two-Door Car,Medsize,2,7,5
FN50615,8029.393076,No,Premium,High School or Below,1/16/11,Employed,F,96869,Suburban,Single,101,25,97,0,3,Offer2,Agent,628.498605,Four-Door Car,Medsize,2,2,1
QF59448,2831.587689,No,Extended,College,2/13/11,Retired,M,17752,Suburban,Married,77,26,87,0,1,Offer3,Agent,369.6,Four-Door Car,Medsize,2,2,1
MU79385,10080.37031,No,Extended,College,2/12/11,Employed,M,60944,Urban,Married,130,10,38,2,4,Offer2,Web,623.505066,SUV,Medsize,2,2,2
JH30384,6503.397049,Yes,Extended,High School or Below,2/19/11,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Offer1,Agent,451.670309,Two-Door Car,Small,2,7,4
JE71423,3331.445625,No,Extended,College,2/20/11,Employed,M,73695,Suburban,Married,84,28,84,0,1,Offer3,Call Center,403.2,Four-Door Car,Medsize,2,2,1
SK95364,4620.390087,No,Extended,College,2/26/11,Unemployed,F,0,Suburban,Single,130,11,0,0,1,Offer3,Agent,936.0,SUV,Medsize,2,7,4
VG56765,2471.528431,Yes,Basic,High School or Below,1/15/11,Employed,M,95697,Rural,Married,61,16,55,0,1,Offer2,Agent,114.273025,Two-Door Car,Medsize,2,7,2
NE24371,6494.243995,No,Extended,College,1/26/11,Medical Leave,F,15300,Suburban,Married,85,17,16,0,9,Offer3,Call Center,408.0,Four-Door Car,Small,2,7,5
MB69535,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,34,61,0,9,Offer1,Agent,628.8,SUV,Medsize,1,6,1
ZF27999,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Offer1,Agent,667.2,Sports Car,Medsize,2,4,3
MH40017,4802.477033,No,Basic,High School or Below,1/6/11,Employed,M,29809,Suburban,Married,61,13,17,0,9,Offer2,Call Center,365.312072,Four-Door Car,Medsize,2,2,2
YJ99764,7955.774758,No,Basic,High School or Below,1/27/11,Unemployed,M,0,Suburban,Married,74,17,27,0,2,Offer2,Web,355.2,Four-Door Car,Medsize,2,2,3
AG22225,6941.900812,No,Extended,High School or Below,1/8/11,Unemployed,M,0,Suburban,Married,96,21,18,0,3,Offer2,Call Center,460.8,Four-Door Car,Small,2,2,5
ZJ26179,8382.478392,Yes,Basic,Bachelor,1/27/11,Employed,M,25998,Suburban,Married,71,16,38,0,2,Offer2,Call Center,791.878042,Four-Door Car,Medsize,2,2,5
VO36036,3536.431774,No,Extended,Doctor,2/27/11,Employed,F,28248,Suburban,Single,90,25,89,0,1,Offer2,Branch,634.385937,Four-Door Car,Small,2,2,5
ZQ94281,3244.816567,No,Extended,College,1/27/11,Employed,F,68103,Urban,Divorced,82,28,91,0,1,Offer2,Branch,277.795988,Two-Door Car,Medsize,2,7,4
CK40732,7611.212764,No,Premium,High School or Below,1/13/11,Unemployed,F,0,Suburban,Single,103,33,54,0,3,Offer1,Agent,741.6,Four-Door Car,Medsize,3,5,4
UT73461,4505.398267,No,Basic,Doctor,2/23/11,Employed,F,81079,Rural,Married,111,11,5,0,1,Offer2,Web,134.222332,SUV,Medsize,3,9,5
LT57320,2445.844833,No,Basic,Master,1/14/11,Disabled,F,22732,Rural,Married,62,31,35,0,1,Offer3,Branch,15.616535,Four-Door Car,Medsize,2,4,3
BZ44726,16477.76843,No,Basic,High School or Below,2/26/11,Employed,F,49825,Suburban,Married,70,14,27,3,2,Offer3,Agent,336.0,Two-Door Car,Medsize,1,1,3
VU32116,3546.400212,No,Basic,College,1/9/11,Unemployed,F,0,Suburban,Single,103,11,92,0,1,Offer3,Branch,621.959357,SUV,Small,2,2,5
EG94326,4277.27009,No,Basic,High School or Below,2/9/11,Employed,M,77265,Suburban,Married,107,23,9,0,1,Offer2,Call Center,513.6,SUV,Small,2,7,3
EJ43595,4784.773547,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,72,20,41,0,7,Offer3,Web,779.629297,Four-Door Car,Medsize,1,3,4
QI37869,7572.237727,No,Premium,College,2/2/11,Disabled,M,12876,Urban,Married,107,8,90,2,3,Offer1,Call Center,425.964628,Four-Door Car,Large,1,1,4
SX65826,11760.87637,No,Extended,Bachelor,2/21/11,Employed,M,36431,Suburban,Married,99,27,59,0,2,Offer1,Agent,513.252488,Two-Door Car,Small,2,4,2
XO42145,3933.813993,Yes,Basic,High School or Below,1/23/11,Employed,M,25927,Suburban,Single,103,6,20,0,1,Offer2,Web,674.973614,SUV,Medsize,2,4,5
WJ74851,5700.761833,No,Basic,Bachelor,2/19/11,Employed,F,26811,Suburban,Married,72,22,82,0,3,Offer4,Agent,465.763576,Two-Door Car,Medsize,2,2,3
IG68709,3498.634784,No,Extended,High School or Below,1/2/11,Employed,F,41711,Urban,Single,90,3,89,0,1,Offer1,Agent,351.286604,Four-Door Car,Medsize,2,7,5
AC75391,5768.091295,No,Basic,College,1/1/11,Employed,F,35091,Suburban,Divorced,74,27,19,0,9,Offer1,Branch,418.927204,Two-Door Car,Medsize,1,6,2
WO94087,6361.954003,No,Extended,Bachelor,1/12/11,Unemployed,F,0,Suburban,Married,87,17,33,0,3,Offer4,Agent,417.6,Four-Door Car,Medsize,1,6,2
YJ69332,6503.397049,Yes,Extended,High School or Below,2/19/11,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Offer1,Agent,451.670309,Two-Door Car,Small,2,4,5
BM21532,6832.111972,No,Extended,Bachelor,1/26/11,Unemployed,F,0,Suburban,Married,93,7,90,1,5,Offer1,Agent,446.4,Four-Door Car,Small,2,2,1
PD32641,5785.223477,No,Basic,College,1/24/11,Employed,M,31320,Urban,Married,72,30,95,0,5,Offer1,Branch,293.86579,Four-Door Car,Medsize,2,2,5
CK39096,5619.689084,Yes,Premium,High School or Below,1/26/11,Unemployed,M,0,Suburban,Married,153,25,5,0,1,Offer2,Web,1027.000029,SUV,Medsize,2,2,5
QV19964,2599.2896,No,Basic,Doctor,2/1/11,Employed,M,33947,Urban,Married,66,10,48,1,1,Offer2,Web,192.213037,Four-Door Car,Medsize,2,2,5
BF72793,6732.970948,No,Basic,High School or Below,1/28/11,Unemployed,F,0,Suburban,Single,62,10,31,0,2,Offer2,Agent,446.4,Two-Door Car,Medsize,2,2,4
WB12017,18321.86647,No,Basic,College,1/3/11,Employed,F,21189,Suburban,Divorced,66,4,2,0,2,Offer3,Agent,316.8,Two-Door Car,Medsize,2,2,4
PB43222,9102.902307,No,Premium,Doctor,2/22/11,Employed,M,73759,Suburban,Married,114,2,25,3,6,Offer1,Agent,547.2,Four-Door Car,Small,2,2,1
AY84441,4002.857594,No,Basic,High School or Below,1/31/11,Unemployed,M,0,Suburban,Single,114,3,93,0,1,Offer3,Call Center,820.8,SUV,Medsize,2,7,5
JQ65500,8620.997439,No,Premium,Bachelor,2/24/11,Employed,F,44988,Suburban,Married,108,30,57,0,3,Offer1,Web,518.4,Two-Door Car,Medsize,1,3,5
OI29521,10388.986,No,Extended,College,1/10/11,Employed,F,33432,Rural,Single,90,28,43,0,2,Offer1,Agent,161.423101,Two-Door Car,Medsize,1,1,5
MJ51323,8427.172486,Yes,Extended,Bachelor,2/10/11,Employed,F,46503,Suburban,Divorced,215,4,21,1,1,Offer1,Agent,1032.0,Luxury SUV,Medsize,2,7,5
QI64880,7007.274228,No,Basic,Bachelor,2/7/11,Unemployed,M,0,Suburban,Single,101,12,12,0,6,Offer2,Branch,973.787176,SUV,Medsize,1,1,4
HV93429,5176.579135,No,Basic,Master,2/4/11,Employed,F,23636,Rural,Married,65,19,10,0,3,Offer2,Call Center,81.452537,Four-Door Car,Large,2,2,5
TA89713,5389.499465,Yes,Extended,College,1/7/11,Employed,M,66429,Rural,Married,136,35,93,0,1,Offer2,Agent,57.712985,Sports Car,Medsize,2,2,5
IE15348,4067.004737,No,Basic,High School or Below,1/9/11,Employed,F,28466,Urban,Married,102,33,91,0,1,Offer3,Agent,371.802628,SUV,Medsize,2,2,1
LE65901,4434.941371,No,Basic,Bachelor,2/20/11,Employed,F,58082,Rural,Married,112,31,66,1,1,Offer1,Call Center,103.022126,SUV,Medsize,2,2,5
FF68864,14010.52742,No,Basic,Bachelor,1/28/11,Employed,F,36523,Rural,Married,71,28,67,0,2,Offer2,Web,101.353875,Four-Door Car,Medsize,2,4,2
YX99200,12350.05824,No,Premium,Bachelor,1/9/11,Employed,M,54710,Urban,Married,103,13,46,0,2,Offer3,Branch,294.058449,Two-Door Car,Medsize,2,2,3
LZ26801,8161.576876,No,Basic,High School or Below,2/7/11,Employed,F,73466,Rural,Married,102,2,71,1,6,Offer3,Call Center,204.74051,SUV,Medsize,2,4,4
TA66375,11009.13049,Yes,Premium,Bachelor,1/24/11,Employed,F,51643,Suburban,Single,283,16,43,0,1,Offer2,Agent,1358.4,Luxury Car,Medsize,1,3,5
