Fecha,ID_Anuncio,Impresiones,Clics,Interacciones,Conversiones,Quartil_25,Quartil_50,Quartil_75,Completado,Spend
2022-05-19,3022,3037,296,432,103,704,71,19,16,47.67
2022-05-19,3023,593,85,109,50,353,75,11,6,19.14
2022-05-19,3024,4722,1457,1556,217,583,100,11,10,245.63
2022-05-19,3025,1969,37,68,23,488,78,8,6,8.05
2022-05-19,3026,1860,48,126,38,536,72,8,8,24.84
2022-05-19,3027,4025,114,61,19,1392,308,31,22,23.98
2022-05-19,3028,1122,134,321,71,121,13,1,0,67.89
2022-05-19,3029,4802,799,467,48,1454,401,85,49,350.59
2022-05-19,3030,2048,171,212,73,341,60,27,25,19.15
2022-05-19,3031,3545,1289,1438,83,779,179,152,136,508.95
2022-05-19,3032,3858,1163,3794,561,425,85,16,8,371.87
2022-05-19,3033,156,6,27,1,33,16,5,3,1.64
2022-05-19,3034,982,16,34,11,433,140,14,10,5.93
2022-05-19,3035,1827,193,333,67,235,116,85,60,18.88
2022-05-19,3036,1115,166,80,9,211,47,5,2,72.12
2022-05-19,3037,405,119,82,7,87,12,4,2,25.29
2022-05-19,3038,1268,126,210,5,183,43,15,15,55.12
2022-05-19,3039,496,65,122,23,118,33,4,2,18.66
2022-05-19,3040,4100,30,78,9,638,176,47,46,7.36
2022-05-19,3041,3635,262,619,153,383,51,36,36,37.2
2022-05-19,3042,239,19,20,5,54,6,1,1,1.57
2022-05-19,3043,4774,103,454,71,2311,443,55,54,24.01
2022-05-19,3044,3642,123,356,93,751,313,39,27,40.23
2022-05-19,3045,4534,999,858,148,699,310,112,93,162.03
2022-05-19,3046,2345,127,250,46,304,286,141,86,59.49
2022-05-19,3047,1338,96,46,6,150,19,6,4,35.41
2022-05-19,3048,3440,112,105,48,726,85,12,6,16.17
2022-05-19,3049,1979,465,1318,158,313,90,17,9,116.92
2022-05-19,3050,4312,157,51,8,2771,367,337,283,44.25
2022-05-20,3001,1811,153,222,22,298,135,20,10,36.28
2022-05-20,3002,2257,80,33,9,649,521,77,77,35.51
2022-05-20,3003,104,7,2,0,13,2,2,1,1.04
2022-05-20,3004,333,83,263,49,39,29,9,5,36.85
2022-05-20,3005,2467,150,721,152,2448,1567,242,185,14.43
2022-05-20,3006,358,9,4,0,102,25,3,3,2.08
2022-05-20,3007,103,8,16,3,92,11,1,1,2.01
2022-05-20,3008,3952,8,34,2,581,109,15,10,5.04
2022-05-20,3009,2414,562,56,18,541,76,69,42,197.21
2022-05-20,3010,4137,1000,1397,444,1263,276,182,140,214.5
2022-05-20,3011,4043,665,917,232,471,85,69,42,123.42
2022-05-20,3012,2423,719,3076,786,657,73,8,6,54.2
2022-05-20,3013,4468,263,251,50,794,98,10,6,69.79
2022-05-20,3014,1587,130,148,15,175,27,6,6,63.15
2022-05-20,3015,2110,278,798,112,540,60,18,14,35.59
2022-05-20,3016,3525,58,153,0,735,173,84,65,29.25
2022-05-20,3017,3194,294,634,61,1046,491,63,40,146.4
2022-05-20,3018,4112,556,1411,312,584,182,73,56,138.12
2022-05-20,3019,4754,333,483,55,2117,1662,389,245,43.63
2022-05-20,3020,4165,130,423,34,954,123,13,12,21.68
2022-05-20,3021,3210,44,127,23,377,76,66,38,11.27
2022-05-20,3022,945,19,16,5,96,13,1,0,6.84
2022-05-20,3023,1716,164,25,6,429,48,6,6,23.39
2022-05-20,3024,1298,27,22,5,136,22,3,2,6.73
2022-05-20,3025,3226,126,218,67,789,143,20,10,13.0
2022-05-20,3026,612,58,152,35,167,33,3,3,7.36
2022-05-20,3027,4675,168,661,228,485,58,7,3,61.15
2022-05-20,3028,4481,552,349,14,720,486,311,288,265.59
2022-05-20,3029,4875,833,68,29,557,201,23,15,302.02
2022-05-20,3030,3775,386,789,166,712,259,36,31,101.25
2022-05-20,3031,3022,3,1,0,1307,160,21,14,2.09
2022-05-20,3032,667,2,1,0,132,16,2,2,1.05
2022-05-20,3033,783,12,3,1,111,21,3,1,1.78
2022-05-20,3034,1868,353,1156,251,396,58,16,11,149.46
2022-05-20,3035,1243,105,229,63,542,59,6,5,18.17
2022-05-20,3036,1592,127,510,99,180,30,5,4,42.33
2022-05-20,3037,2953,399,230,106,2088,373,50,32,73.07
2022-05-20,3038,4114,76,80,21,933,242,25,24,9.46
2022-05-20,3039,4651,86,223,24,838,99,14,7,35.56
2022-05-20,3040,3965,954,314,47,520,396,111,87,148.33
2022-05-20,3041,2769,304,252,56,601,84,12,9,50.9
2022-05-20,3042,3362,240,944,275,1406,244,54,29,116.29
2022-05-20,3043,3918,1775,7786,2196,560,116,44,38,91.33
2022-05-20,3044,2133,57,6,1,225,110,23,22,11.96
2022-05-20,3045,1980,32,25,5,805,83,9,7,4.28
2022-05-20,3046,3418,35,100,26,552,75,16,12,6.42
2022-05-20,3047,2410,565,614,181,344,54,6,5,70.52
2022-05-20,3048,2030,350,918,193,300,131,23,22,163.86
2022-05-20,3049,4087,344,536,49,722,198,193,171,83.15
2022-05-20,3050,1012,375,1534,267,292,66,12,9,142.68
2022-05-21,3001,3806,746,716,146,1615,252,100,79,221.38
2022-05-21,3002,3528,321,126,15,476,68,17,15,123.51
2022-05-21,3003,4506,7,2,1,2789,309,39,29,4.43
2022-05-21,3004,4833,325,1291,432,854,353,168,121,102.35
2022-05-21,3005,2433,430,341,66,541,108,47,47,66.24
2022-05-21,3006,2806,223,8,1,393,275,28,15,98.58
2022-05-21,3007,1115,32,63,6,194,27,9,5,7.02
2022-05-21,3008,4050,77,6,1,429,47,21,18,15.49
2022-05-21,3009,3549,177,238,95,3158,431,49,41,47.08
2022-05-21,3010,3795,22,45,0,500,66,7,3,11.11
2022-05-21,3011,831,85,117,12,160,25,10,5,29.36
2022-05-21,3012,4789,1323,5910,152,2148,306,50,47,318.54
2022-05-21,3013,1207,87,391,98,262,32,5,4,13.34
2022-05-21,3014,1297,128,9,3,382,49,6,5,33.46
2022-05-21,3015,4413,37,29,9,791,147,61,55,3.28
2022-05-21,3016,4180,227,483,14,543,179,22,19,33.22
2022-05-21,3017,1789,262,765,83,347,103,10,6,126.93
2022-05-21,3018,1487,37,56,7,201,27,18,11,17.05
2022-05-21,3019,3242,1005,1943,700,326,52,13,13,275.1
2022-05-21,3020,3807,28,84,21,1003,231,47,36,7.95
2022-05-21,3021,3423,983,3980,1277,1146,534,233,169,186.06
2022-05-21,3022,316,3,6,0,117,14,7,4,0.73
2022-05-21,3023,221,23,27,12,29,8,4,3,1.39
2022-05-21,3024,229,5,11,3,26,3,2,2,2.26
2022-05-21,3025,2577,264,493,242,339,46,12,11,57.0
2022-05-21,3026,784,42,29,5,108,80,8,4,18.67
2022-05-21,3027,1899,30,92,4,273,89,25,25,8.31
2022-05-21,3028,858,91,136,16,88,39,4,2,31.09
2022-05-21,3029,528,44,189,91,151,49,16,16,2.59
2022-05-21,3030,3545,383,498,178,488,50,5,4,96.48
2022-05-21,3031,1122,51,77,0,544,155,31,23,13.4
2022-05-21,3032,3237,361,684,132,1102,211,68,57,38.4
2022-05-21,3033,2972,411,980,150,329,35,5,4,67.81
2022-05-21,3034,3833,897,1775,695,461,47,6,3,93.14
2022-05-21,3035,4283,65,249,17,704,74,64,59,20.43
2022-05-21,3036,280,16,42,4,63,19,2,2,7.9
2022-05-21,3037,3541,1694,554,9,393,49,8,8,334.96
2022-05-21,3038,4223,181,891,68,1169,122,15,10,82.9
2022-05-21,3039,691,27,32,1,321,45,32,23,5.51
2022-05-21,3040,3624,184,306,46,1756,1243,150,127,16.22
2022-05-21,3041,1123,76,276,48,300,65,8,7,13.8
2022-05-21,3042,4468,1588,2895,1229,556,56,28,22,535.95
2022-05-21,3043,1230,175,98,11,134,36,18,10,18.06
2022-05-21,3044,182,2,3,0,43,7,0,0,1.06
2022-05-21,3045,3318,524,390,138,1090,176,19,11,147.42
2022-05-21,3046,347,24,57,22,37,4,0,0,11.18
2022-05-21,3047,748,8,9,2,739,100,12,11,1.67
2022-05-21,3048,3923,291,432,24,722,76,17,17,124.61
2022-05-21,3049,4932,286,457,15,527,71,46,45,16.9
2022-05-21,3050,1288,5,15,1,173,22,7,5,0.99
2022-05-22,3001,1760,641,1783,645,231,138,32,23,176.86
2022-05-22,3002,774,64,171,31,108,26,3,3,14.85
2022-05-22,3003,4061,391,410,114,406,78,9,9,49.71
2022-05-22,3004,1922,21,78,12,935,128,48,24,7.15
2022-05-22,3005,4310,412,3,1,556,160,32,21,71.03
2022-05-22,3006,3037,898,797,50,862,349,55,30,357.94
2022-05-22,3007,2868,137,61,12,338,64,15,13,38.1
2022-05-22,3008,4578,27,3,1,1318,201,25,15,8.57
2022-05-22,3009,3419,374,1125,195,369,51,23,22,70.92
2022-05-22,3010,1720,78,234,20,953,103,42,28,24.41
2022-05-22,3011,3102,205,404,180,440,147,20,17,65.31
2022-05-22,3012,414,45,82,39,86,20,2,1,16.66
2022-05-22,3013,4208,444,610,106,503,187,57,57,158.7
2022-05-22,3014,3096,857,1267,193,342,43,4,3,221.46
2022-05-22,3015,2119,6,7,1,236,67,13,6,4.6
2022-05-22,3016,2783,118,187,81,1806,728,145,144,11.29
2022-05-22,3017,3508,393,642,55,1560,344,44,38,79.9
2022-05-22,3018,432,20,13,1,227,35,11,5,8.81
2022-05-22,3019,2195,331,418,96,675,90,16,13,113.24
2022-05-22,3020,1258,81,213,6,175,43,19,16,5.17
2022-05-22,3021,946,75,1,0,205,34,4,4,29.97
2022-05-22,3022,272,1,1,0,54,7,4,4,0.51
2022-05-22,3023,4839,195,47,4,965,116,11,11,13.71
2022-05-22,3024,1552,141,215,21,411,72,24,20,12.1
2022-05-22,3025,3258,84,137,66,636,64,16,15,39.53
2022-05-22,3026,1237,89,89,23,226,37,6,3,36.6
2022-05-22,3027,964,48,144,35,376,176,77,45,4.31
2022-05-22,3028,3224,385,570,118,355,102,14,14,83.24
2022-05-22,3029,2896,578,1156,274,370,52,34,25,283.73
2022-05-22,3030,3775,1800,3013,1073,469,67,8,6,894.15
2022-05-22,3031,2087,257,674,216,280,84,23,21,108.32
2022-05-22,3032,1443,144,468,152,282,112,22,13,28.94
2022-05-22,3033,1248,81,106,0,176,58,6,5,38.45
2022-05-22,3034,895,145,10,2,392,69,33,22,33.42
2022-05-22,3035,800,81,157,37,238,26,3,3,34.7
2022-05-22,3036,2674,136,15,2,297,79,55,50,63.59
2022-05-22,3037,2952,933,1903,355,366,48,12,9,226.3
2022-05-22,3038,3602,365,512,214,1680,237,222,127,65.64
2022-05-22,3039,1410,149,418,151,176,65,28,27,56.73
2022-05-22,3040,2416,112,524,127,396,44,12,6,39.33
2022-05-22,3041,3261,899,1057,74,358,41,11,10,59.36
2022-05-22,3042,4939,1606,1245,84,719,528,275,258,424.67
2022-05-22,3043,4466,1075,364,168,549,70,26,20,478.79
2022-05-22,3044,179,6,12,6,34,5,0,0,2.43
2022-05-22,3045,3989,363,143,1,3668,505,428,423,153.48
2022-05-22,3046,3939,5,7,1,2262,391,86,54,2.0
2022-05-22,3047,256,28,31,5,28,10,1,1,12.49
2022-05-22,3048,2769,300,535,22,2065,904,183,108,64.67
2022-05-22,3049,3089,180,167,43,912,146,27,20,68.06
2022-05-22,3050,3672,356,535,36,1027,241,56,32,129.35
2022-05-23,3001,626,31,58,7,186,180,25,21,10.94
2022-05-23,3002,4827,131,87,2,1467,415,164,135,10.56
2022-05-23,3003,2935,259,18,0,491,206,40,39,83.62
2022-05-23,3004,2101,22,7,2,509,178,84,61,7.0
2022-05-23,3005,2358,166,153,14,937,142,31,19,77.71
2022-05-23,3006,843,21,24,12,173,26,3,1,2.31
2022-05-23,3007,1206,62,130,15,511,123,13,6,17.5
2022-05-23,3008,2109,168,548,240,322,39,6,6,28.65
2022-05-23,3009,4095,330,58,5,670,85,10,6,98.26
2022-05-23,3010,2852,1373,758,34,405,72,14,13,489.4
2022-05-23,3011,691,134,439,48,102,22,2,2,16.99
2022-05-23,3012,2263,45,17,1,238,32,4,2,8.04
2022-05-23,3013,2126,331,1125,228,226,35,3,1,120.12
2022-05-23,3014,4601,35,47,13,1309,257,31,28,20.09
2022-05-23,3015,1808,198,115,20,394,48,10,5,86.71
2022-05-23,3016,192,45,24,5,38,3,1,0,22.3
2022-05-23,3017,1654,189,255,40,169,24,2,2,84.94
2022-05-23,3018,1036,132,646,35,123,22,4,4,42.19
2022-05-23,3019,103,7,16,2,11,5,1,1,2.16
2022-05-23,3020,330,14,7,3,33,4,0,0,4.08
2022-05-23,3021,662,116,330,154,73,29,3,2,53.71
2022-05-23,3022,833,33,82,23,245,110,71,63,6.82
2022-05-23,3023,2871,410,51,2,333,54,6,3,108.1
2022-05-23,3024,2136,230,332,161,644,242,25,15,15.68
2022-05-23,3025,196,21,27,3,28,8,3,2,6.61
2022-05-23,3026,4870,348,755,161,953,232,92,46,108.35
2022-05-23,3027,4574,213,591,205,529,71,8,8,24.76
2022-05-23,3028,4387,256,10,1,4185,1059,106,94,85.32
2022-05-23,3029,1778,57,162,48,181,30,3,3,8.97
2022-05-23,3030,3604,663,1287,421,505,107,29,25,71.0
2022-05-23,3031,3454,147,166,48,582,101,14,7,38.19
2022-05-23,3032,927,29,45,3,147,22,7,4,7.37
2022-05-23,3033,1299,335,280,45,160,20,2,2,159.52
2022-05-23,3034,3192,258,101,15,490,462,57,57,130.12
2022-05-23,3035,2183,148,397,96,247,54,7,7,28.69
2022-05-23,3036,1617,43,43,10,346,244,33,24,19.34
2022-05-23,3037,3021,339,483,180,658,204,100,91,121.93
2022-05-23,3038,1441,342,555,149,183,65,11,8,42.11
2022-05-23,3039,545,76,37,0,243,42,10,8,21.3
2022-05-23,3040,1989,179,340,103,656,125,121,73,69.57
2022-05-23,3041,984,289,78,12,112,12,10,10,102.16
2022-05-23,3042,3449,317,257,8,1082,140,25,15,151.04
2022-05-23,3043,920,346,199,69,101,36,9,5,168.71
2022-05-23,3044,3851,384,241,107,477,71,7,3,142.7
2022-05-23,3045,2605,192,813,203,417,62,41,32,86.47
2022-05-23,3046,1593,445,471,67,454,97,12,9,144.05
2022-05-23,3047,3467,110,170,14,388,97,19,14,38.83
2022-05-23,3048,4976,172,836,91,791,314,120,81,82.18
2022-05-23,3049,4371,27,80,12,621,64,21,21,6.26
2022-05-23,3050,2305,248,784,8,808,148,128,127,44.01
2022-05-24,3001,2033,255,384,11,706,286,36,22,35.49
2022-05-24,3002,500,80,121,28,75,9,1,0,5.52
2022-05-24,3003,274,22,9,2,45,9,1,0,10.73
2022-05-24,3004,2867,207,70,14,1266,157,21,11,102.28
2022-05-24,3005,3489,312,1293,446,2437,591,64,37,81.82
2022-05-24,3006,2714,182,429,121,296,51,8,4,73.47
2022-05-24,3007,2537,49,160,14,336,36,4,4,12.8
2022-05-24,3008,2564,75,160,53,2472,720,583,544,9.82
2022-05-24,3009,3095,279,45,6,676,112,36,25,125.62
2022-05-24,3010,1656,282,521,121,273,32,5,3,69.04
2022-05-24,3011,1441,291,362,128,205,26,3,3,19.71
2022-05-24,3012,2871,244,314,104,291,144,41,24,26.18
2022-05-24,3013,1626,100,447,126,330,46,4,4,34.39
2022-05-24,3014,3828,472,203,3,1620,216,60,40,195.4
2022-05-24,3015,3043,361,188,7,783,82,10,6,120.67
2022-05-24,3016,3380,49,45,20,1471,257,63,60,3.26
2022-05-24,3017,214,16,43,20,87,32,5,5,3.78
2022-05-24,3018,3583,271,755,9,815,191,40,20,49.61
2022-05-24,3019,4351,157,26,11,468,110,75,73,32.96
2022-05-24,3020,2700,130,314,92,304,41,10,9,25.24
2022-05-24,3021,3018,273,420,14,382,313,37,28,21.08
2022-05-24,3022,4639,1169,798,251,982,560,75,62,533.77
2022-05-24,3023,3696,308,286,90,509,127,43,34,28.88
2022-05-24,3024,1073,72,38,12,156,156,20,14,24.91
2022-05-24,3025,706,28,73,11,381,41,17,9,11.63
2022-05-24,3026,3797,49,98,25,407,54,18,15,24.75
2022-05-24,3027,3838,110,54,0,532,124,117,78,36.9
2022-05-24,3028,994,40,34,9,304,42,7,5,15.15
2022-05-24,3029,1316,269,143,36,192,19,4,3,56.79
2022-05-24,3030,731,39,85,19,81,20,2,2,18.8
2022-05-24,3031,1530,60,176,53,167,143,28,23,7.23
2022-05-24,3032,4833,664,241,64,516,108,27,14,228.55
2022-05-24,3033,4549,550,824,224,519,59,32,26,188.11
2022-05-24,3034,3976,313,931,153,653,237,88,86,132.44
2022-05-24,3035,2607,326,1621,174,419,419,77,76,99.13
2022-05-24,3036,775,154,179,26,183,30,5,4,74.37
2022-05-24,3037,2641,51,164,30,442,264,46,43,6.95
2022-05-24,3038,149,8,14,5,51,15,3,3,2.75
2022-05-24,3039,4461,608,1385,413,2359,286,222,210,122.96
2022-05-24,3040,2807,221,225,39,289,119,19,18,57.59
2022-05-24,3041,4644,750,121,3,794,112,11,7,168.52
2022-05-24,3042,4604,271,811,312,564,104,10,8,30.31
2022-05-24,3043,3639,128,69,22,421,195,21,21,42.94
2022-05-24,3044,4182,399,639,2,772,111,12,8,25.23
2022-05-24,3045,474,22,38,1,93,24,4,2,7.57
2022-05-24,3046,3576,500,1876,291,467,61,6,3,158.91
2022-05-24,3047,3667,198,936,9,1181,170,17,16,34.64
2022-05-24,3048,420,1,1,0,282,44,6,5,0.37
2022-05-24,3049,4748,829,1000,440,1038,387,55,39,345.99
2022-05-24,3050,3492,229,333,13,1282,584,174,154,41.79
2022-05-25,3001,4438,118,152,15,1007,106,10,6,44.27
2022-05-25,3002,3697,1187,1562,66,891,143,14,14,132.13
2022-05-25,3003,1648,90,51,1,399,47,11,10,7.96
2022-05-25,3004,4220,127,417,164,698,211,22,16,27.64
2022-05-25,3005,2937,352,331,25,326,81,26,14,79.05
2022-05-25,3006,4655,21,45,14,489,147,48,42,8.27
2022-05-25,3007,4877,372,424,45,1459,193,37,36,24.05
2022-05-25,3008,1643,226,69,10,279,138,72,52,12.92
2022-05-25,3009,3986,559,630,201,479,66,18,17,146.38
2022-05-25,3010,4174,1166,1192,294,507,63,7,5,430.03
2022-05-25,3011,2377,288,406,20,460,153,58,29,28.33
2022-05-25,3012,2385,156,401,14,257,64,9,7,65.5
2022-05-25,3013,314,35,78,10,66,9,8,8,2.96
2022-05-25,3014,2062,335,140,14,598,72,17,8,49.51
2022-05-25,3015,663,7,5,1,202,35,4,3,3.06
2022-05-25,3016,179,17,26,0,19,2,2,1,3.99
2022-05-25,3017,2078,297,282,139,934,308,34,28,100.36
2022-05-25,3018,2465,448,1209,416,293,57,10,5,46.96
2022-05-25,3019,803,66,120,15,95,13,3,1,11.37
2022-05-25,3020,3272,234,647,106,576,209,46,39,56.97
2022-05-25,3021,2974,221,245,71,2814,354,37,19,43.93
2022-05-25,3022,3610,1250,1937,758,944,317,48,30,182.53
2022-05-25,3023,4436,579,550,80,598,86,31,23,263.73
2022-05-25,3024,2737,498,456,213,546,56,7,7,99.97
2022-05-25,3025,4948,488,224,72,529,293,96,62,136.57
2022-05-25,3026,3220,374,782,11,545,60,6,5,143.43
2022-05-25,3027,4197,463,344,100,1489,684,480,410,121.02
2022-05-25,3028,3194,103,15,0,516,94,15,15,48.6
2022-05-25,3029,3598,111,477,138,1680,314,134,95,22.42
2022-05-25,3030,874,98,55,5,91,76,16,11,40.12
2022-05-25,3031,1563,109,279,104,200,24,8,8,17.13
2022-05-25,3032,2574,293,933,34,975,138,14,12,76.78
2022-05-25,3033,3389,310,29,8,2699,501,71,67,102.44
2022-05-25,3034,3362,278,279,17,432,61,6,4,34.37
2022-05-25,3035,2751,304,924,326,356,173,21,13,62.28
2022-05-25,3036,4362,1069,128,40,1749,265,108,98,122.04
2022-05-25,3037,3896,333,655,315,419,83,8,8,77.34
2022-05-25,3038,170,43,12,4,28,4,1,1,14.53
2022-05-25,3039,622,12,12,3,107,23,5,3,2.12
2022-05-25,3040,855,221,226,39,167,18,3,2,79.08
2022-05-25,3041,779,54,35,12,259,26,6,3,20.24
2022-05-25,3042,4598,407,1072,340,496,56,25,19,137.1
2022-05-25,3043,4495,747,1835,542,518,127,22,11,195.27
2022-05-25,3044,4568,374,694,162,641,93,15,10,122.61
2022-05-25,3045,1124,17,29,3,772,322,54,36,4.18
2022-05-25,3046,2802,506,1452,324,405,79,15,11,73.97
2022-05-25,3047,2907,140,36,6,339,63,6,4,34.32
2022-05-25,3048,2955,579,780,183,953,113,22,12,111.11
2022-05-25,3049,4469,3,2,0,841,97,13,7,3.29
2022-05-25,3050,846,10,30,0,150,15,2,2,2.69
2022-05-26,3001,666,53,181,8,81,9,2,2,13.11
2022-05-26,3002,394,4,17,1,41,4,0,0,1.55
2022-05-26,3003,4082,215,290,28,1613,1551,161,86,35.87
2022-05-26,3004,1161,118,24,4,122,90,28,28,29.48
2022-05-26,3005,1174,56,64,12,127,17,2,2,24.31
2022-05-26,3006,2937,267,671,89,642,85,10,6,128.11
2022-05-26,3007,1129,22,77,26,362,40,14,10,9.62
2022-05-26,3008,750,185,457,126,111,31,3,2,87.97
2022-05-26,3009,2932,86,292,62,985,334,281,248,25.62
2022-05-26,3010,2720,277,363,119,382,67,34,34,125.09
2022-05-26,3011,3921,235,175,8,735,240,30,22,78.69
2022-05-26,3012,3393,381,1493,362,1050,894,111,109,136.12
2022-05-26,3013,1118,32,19,3,130,30,6,4,6.13
2022-05-26,3014,4029,392,429,24,2941,2245,401,286,54.68
2022-05-26,3015,3255,307,809,257,404,329,41,23,132.9
2022-05-26,3016,1985,255,698,261,298,37,6,3,121.39
2022-05-26,3017,4071,23,95,19,621,195,62,41,4.77
2022-05-26,3018,3566,488,226,13,473,162,130,126,48.61
2022-05-26,3019,3042,983,1952,709,1138,152,31,16,238.77
2022-05-26,3020,3662,395,501,88,3447,1305,431,235,75.63
2022-05-26,3021,488,57,148,10,103,17,7,6,24.55
2022-05-26,3022,947,108,31,7,157,17,15,14,43.5
2022-05-26,3023,1381,361,1031,164,140,22,6,5,107.37
2022-05-26,3024,4118,792,130,32,601,125,18,14,253.54
2022-05-26,3025,934,149,736,329,238,47,10,6,25.14
2022-05-26,3026,4840,2095,2008,824,4010,472,206,161,944.16
2022-05-26,3027,3830,131,74,18,398,92,17,17,28.64
2022-05-26,3028,1890,389,44,4,719,95,95,76,173.19
2022-05-26,3029,1440,152,199,5,447,103,13,12,41.49
2022-05-26,3030,370,39,22,10,41,8,7,4,9.71
2022-05-26,3031,4416,288,451,71,562,422,82,77,44.44
2022-05-26,3032,1774,269,44,0,238,38,8,6,69.2
2022-05-26,3033,3710,368,977,106,857,126,60,40,68.44
2022-05-26,3034,4612,243,847,166,1136,274,45,34,72.07
2022-05-26,3035,4284,92,112,27,1165,302,65,49,14.38
2022-05-26,3036,2396,86,79,35,1150,162,23,22,8.11
2022-05-26,3037,1976,278,181,78,608,123,99,92,20.6
2022-05-26,3038,642,24,89,3,169,35,25,19,9.76
2022-05-26,3039,3101,345,75,23,635,71,17,13,113.69
2022-05-26,3040,360,4,7,1,86,39,15,9,1.52
2022-05-26,3041,4834,527,767,1,666,441,48,29,159.13
2022-05-26,3042,3595,401,557,159,484,232,29,27,153.18
2022-05-26,3043,1461,193,93,36,208,43,11,5,64.23
2022-05-26,3044,3604,58,79,23,482,50,8,4,21.56
2022-05-26,3045,3540,563,725,166,401,82,9,7,170.74
2022-05-26,3046,4978,474,401,80,671,132,14,11,72.97
2022-05-26,3047,3269,776,268,58,400,51,5,4,138.67
2022-05-26,3048,1982,105,68,0,935,766,76,52,31.21
2022-05-26,3049,4916,699,856,385,3257,1051,367,325,330.04
2022-05-26,3050,1784,47,38,3,297,156,42,32,6.41
2022-05-27,3001,2779,271,138,33,437,108,20,16,42.02
2022-05-27,3002,4404,1086,4793,2068,989,405,230,144,406.17
2022-05-27,3003,1317,308,252,60,339,33,8,8,28.05
2022-05-27,3004,4684,297,553,15,532,106,13,7,112.32
2022-05-27,3005,2618,86,103,25,485,51,6,3,13.32
2022-05-27,3006,714,129,236,35,216,151,46,34,50.55
2022-05-27,3007,737,67,76,23,224,22,11,11,5.61
2022-05-27,3008,1895,57,94,1,484,114,18,13,25.13
2022-05-27,3009,3955,99,35,5,423,47,9,7,16.37
2022-05-27,3010,4514,298,132,9,482,153,79,43,147.3
2022-05-27,3011,642,15,6,3,279,37,12,10,5.07
2022-05-27,3012,3763,273,653,180,980,379,79,41,122.04
2022-05-27,3013,4109,214,238,61,448,81,9,8,55.86
2022-05-27,3014,1150,25,105,38,533,75,18,14,7.91
2022-05-27,3015,3545,863,779,171,361,40,5,3,56.57
2022-05-27,3016,4338,648,1183,79,467,81,18,11,141.81
2022-05-27,3017,4321,1874,1318,376,4077,607,363,276,186.35
2022-05-27,3018,849,372,1325,628,149,24,14,12,134.18
2022-05-27,3019,2277,84,91,14,434,180,54,43,22.34
2022-05-27,3020,813,168,390,17,289,53,21,14,70.87
2022-05-27,3021,1760,279,672,145,299,34,3,1,48.9
2022-05-27,3022,2496,40,35,3,266,52,22,22,16.91
2022-05-27,3023,2857,96,108,22,495,55,13,12,48.79
2022-05-27,3024,1631,15,23,7,341,60,21,17,5.3
2022-05-27,3025,1673,39,52,3,1278,246,36,27,11.18
2022-05-27,3026,188,18,68,14,129,37,9,9,3.32
2022-05-27,3027,1542,111,299,38,230,23,11,6,50.36
2022-05-27,3028,2739,113,331,151,750,476,106,93,18.37
2022-05-27,3029,1511,29,32,1,713,73,14,14,6.96
2022-05-27,3030,474,43,100,9,57,20,4,2,20.07
2022-05-27,3031,1261,162,168,2,373,37,4,3,44.85
2022-05-27,3032,2864,331,282,99,2068,774,92,86,113.4
2022-05-27,3033,2788,82,73,13,537,201,179,172,11.19
2022-05-27,3034,2872,393,554,54,2724,673,487,264,159.05
2022-05-27,3035,2118,196,247,63,343,44,7,3,16.78
2022-05-27,3036,3657,237,919,68,702,267,30,23,102.68
2022-05-27,3037,4524,98,46,15,1512,322,127,106,7.65
2022-05-27,3038,616,25,98,47,84,20,18,11,4.4
2022-05-27,3039,3256,975,2592,655,614,179,17,10,158.91
2022-05-27,3040,755,33,39,7,254,65,7,6,6.59
2022-05-27,3041,827,15,40,12,267,37,9,8,4.83
2022-05-27,3042,957,289,739,280,201,40,8,8,42.17
2022-05-27,3043,2937,144,444,57,885,112,14,9,57.64
2022-05-27,3044,4889,108,298,96,512,72,14,11,30.13
2022-05-27,3045,1165,227,415,103,224,29,16,8,78.66
2022-05-27,3046,4590,694,619,124,702,100,11,10,90.7
2022-05-27,3047,4594,563,1056,381,584,120,107,71,217.88
2022-05-27,3048,2044,203,446,217,1867,205,40,31,58.25
2022-05-27,3049,133,5,6,1,26,6,1,1,2.36
2022-05-27,3050,2864,322,1530,113,338,126,14,8,134.84
2022-05-28,3001,4535,834,1311,123,729,119,110,83,210.56
2022-05-28,3002,4647,488,622,138,4299,605,92,86,194.43
2022-05-28,3003,4963,266,1086,283,528,92,26,15,87.44
2022-05-28,3004,615,98,217,11,284,212,30,25,10.52
2022-05-28,3005,1558,330,258,79,367,59,16,10,162.87
2022-05-28,3006,2725,249,170,75,1163,191,30,17,126.78
2022-05-28,3007,1385,175,97,41,168,38,3,2,71.67
2022-05-28,3008,4649,379,687,265,727,107,26,15,95.58
2022-05-28,3009,2377,242,712,34,1002,215,40,40,36.46
2022-05-28,3010,1960,38,61,4,488,110,16,9,14.57
2022-05-28,3011,3406,373,643,113,421,50,6,4,167.99
2022-05-28,3012,603,79,18,2,150,71,26,25,20.52
2022-05-28,3013,2661,311,544,43,643,64,20,14,99.82
2022-05-28,3014,363,74,202,28,51,5,1,0,36.72
2022-05-28,3015,3681,58,56,21,1130,120,22,13,6.4
2022-05-28,3016,3419,194,79,13,435,349,56,34,57.53
2022-05-28,3017,2992,450,1000,54,2068,255,34,20,118.05
2022-05-28,3018,4552,536,1450,383,1512,162,19,16,224.53
